,competitionID,clubID,seasonID,competitionName,appearances,yellowCards,goalsConceded,cleanSheets,minutesPlayed,id,redCards,goals,secondYellowCards,assists
20,ES1,367,2014,LaLiga,14,1,,,797',288318,,3,,3
21,CDR,367,2014,Copa del Rey,2,,,,113',288318,,1,,
22,ES1,367,2013,LaLiga,11,,,,336',288318,,,,1
23,CDR,367,2013,Copa del Rey,2,,,,180',288318,,,,1
0,ES2,1244,2023,LaLiga2,25,,,,1.721',138803,,1,,6
1,CDR,1244,2023,Copa del Rey,,,,,,138803,,,,
2,ES1,3302,2022,LaLiga,27,1,,,701',138803,,2,,1
3,CDR,3302,2022,Copa del Rey,1,,,,81',138803,,,,
4,ES2,3302,2021,LaLiga SmartBank,39,3,,,2.636',138803,,3,,8
5,CDR,3302,2021,Copa del Rey,1,,,,55',138803,,,,
6,ES1,3709,2020,LaLiga,16,1,,,408',138803,,,,1
7,CDR,3709,2020,Copa del Rey,2,,,,134',138803,,,,1
8,EL,3709,2019,Europa League,6,1,,,401',138803,,,,
9,ES1,3709,2019,LaLiga,16,3,,,364',138803,,,,2
10,CDR,3709,2019,Copa del Rey,1,,,,69',138803,,,,
11,ES1,3709,2018,LaLiga,32,3,,,1.991',138803,1,1,,4
12,CDR,3709,2018,Copa del Rey,5,1,,,351',138803,,1,,1
13,ES1,3709,2017,LaLiga,33,6,,,2.467',138803,,2,,3
14,CDR,3709,2017,Copa del Rey,2,1,,,134',138803,,,,
15,ES1P,3709,2016,Promoción LaLiga,4,3,,,345',138803,,,,3
16,ES2,3709,2016,LaLiga 1|2|3,33,4,,,2.449',138803,,4,,5
17,CDR,3709,2016,Copa del Rey,1,,,,79',138803,,,,
18,ES1,150,2015,LaLiga,19,4,,,962',138803,,,,
19,CDR,150,2015,Copa del Rey,4,,,,317',138803,,,,1
20,ES2,150,2014,LaLiga2,21,4,,,1.560',138803,,,,4
21,CDR,1084,2014,Copa del Rey,2,1,,,18',138803,,,,
22,ES1,1084,2014,LaLiga,,,,,,138803,,,,
23,ES1,1084,2013,LaLiga,25,,,,1.624',138803,,3,1,2
24,CDR,1084,2013,Copa del Rey,2,,,,154',138803,,,,
25,ES1,1084,2012,LaLiga,27,2,,,1.697',138803,,2,,6
26,CL,1084,2012,Champions League,7,,,,224',138803,,,,
27,CDR,1084,2012,Copa del Rey,3,,,,103',138803,,1,,
28,CLQ,1084,2012,Champions League Qu.,1,,,,,138803,,,,
29,ES1,1084,2011,LaLiga,2,,,,96',138803,,,,
30,CDR,1084,2011,Copa del Rey,1,,,,35',138803,,,,
31,ES1,1084,2010,LaLiga,17,,,,763',138803,,,,1
32,CDR,1084,2010,Copa del Rey,3,,,,108',138803,,,,
33,ES1,1084,2009,LaLiga,1,,,,16',138803,,,,
0,ES2,1536,2023,LaLiga2,32,8,,,2.737',208116,,12,,4
1,CDR,1536,2023,Copa del Rey,2,,,,111',208116,,,,
2,ES2,1536,2022,LaLiga SmartBank,34,5,,,2.734',208116,1,9,,2
3,CDR,1536,2022,Copa del Rey,2,1,,,147',208116,,,,
4,ES1,3302,2022,LaLiga,2,1,,,41',208116,,,,
5,ES2,3302,2021,LaLiga SmartBank,35,4,,,1.190',208116,,2,,3
6,CDR,3302,2021,Copa del Rey,2,,,,145',208116,,,,
7,ES2,4032,2020,LaLiga SmartBank,36,4,,,2.354',208116,1,5,,3
8,CDR,4032,2020,Copa del Rey,1,,,,44',208116,,,,
9,ES2,2296,2019,LaLiga SmartBank,34,8,,,2.627',208116,1,13,,5
10,ES3D,8519,2018,2ª B - Grupo IV,26,8,,,1.996',208116,1,7,,5
11,ES2,8519,2017,LaLiga 1|2|3,31,11,,,2.150',208116,,3,,3
12,ES2,8519,2016,LaLiga 1|2|3,33,3,,,1.910',208116,1,2,,5
13,ES2P,8519,2015,Ascenso a 2ª,4,,,,202',208116,,1,,
14,ES1,368,2015,LaLiga,4,2,,,300',208116,,,,1
15,ES3D,8519,2015,2ª B - Grupo IV,29,5,,,1.497',208116,,8,,
16,19YL,50474,2015,UEFA Youth League,6,1,,,526',208116,,2,,2
17,CDR,368,2015,Copa del Rey,2,,,,82',208116,,,,
18,ES3D,8519,2014,2ª B - Grupo IV,13,1,,,330',208116,,1,,
19,ES3D,8519,2013,2ª B - Grupo IV,5,,,,145',208116,,,,
20,ES3D,8519,2012,2ª B - Grupo IV,3,1,,,199',208116,,,,
0,GB2,1194,2023,Championship,23,1,,,592',433257,,,,1
1,FAC,1194,2023,FA Cup,1,,,,9',433257,,,,
2,CGB,1194,2023,EFL Cup,1,,,,56',433257,,,,
3,ES1,3302,2023,LaLiga,,,,,,433257,,,,
4,ES2,1084,2022,LaLiga SmartBank,10,,,,135',433257,,1,,
5,CDR,648,2022,Copa del Rey,2,,,,135',433257,,,,
6,ES2,648,2022,LaLiga SmartBank,11,,,,399',433257,,,,1
7,ES1,3302,2022,LaLiga,,,,,,433257,,,,
8,ES2,3302,2021,LaLiga SmartBank,31,1,,,1.052',433257,,1,,2
9,CDR,3302,2021,Copa del Rey,3,1,,,230',433257,,1,,
10,ES2,11000,2020,LaLiga SmartBank,13,1,,,588',433257,,,,1
11,ES2,3302,2020,LaLiga SmartBank,1,,,,2',433257,,,,
12,CDR,3302,2020,Copa del Rey,3,,,,158',433257,,1,,
13,ES1P,3302,2019,Promoción LaLiga,2,,,,28',433257,,,,
14,ES2,3302,2019,LaLiga SmartBank,21,3,,,849',433257,,1,,
15,CDR,3302,2019,Copa del Rey,1,,,,120',433257,,,,
16,CGB,703,2019,EFL Cup,1,,,,76',433257,,,,
17,GB2,703,2018,Championship,6,,,,169',433257,,,,
18,FAYC,12799,2018,FA Youth Cup,1,,,,90',433257,,,,
19,FAC,703,2018,FA Cup,,,,,,433257,,,,
20,CGB,703,2018,EFL Cup,1,,,,6',433257,,1,,
21,FAYC,12799,2017,FA Youth Cup,2,,,,146',433257,,,,
0,E3G2,171,2023,Primera Federación - Gr. II,19,4,,,1.024',628473,,,,4
1,CDR,171,2023,Copa del Rey,1,1,,,90',628473,,,,
2,ES1,3302,2022,LaLiga,,,,,,628473,,,,
3,E3PL,11986,2021,Promoción 2ª Federación,3,3,,,329',628473,,2,,
4,ES2,3302,2021,LaLiga SmartBank,,,,,,628473,,,,
5,E3FD,3679,2020,2ª B - Fase de descenso,1,,,,23',628473,,,,
6,ES3E,3679,2020,2ª B - Grupo V,1,,,,15',628473,,,,
7,19YL,41581,2019,UEFA Youth League,2,,,,35',628473,,,,
8,ES3A,3679,2019,2ª B - Grupo I,1,1,,,19',628473,,,,
0,ES1,681,2023,LaLiga,25,4,,,1.029',337715,,3,,1
1,CL,681,2023,Champions League,4,,,,100',337715,,,,
2,CDR,681,2023,Copa del Rey,6,,,,190',337715,,,,
3,ES1,681,2022,LaLiga,2,,,,82',337715,,1,,
4,EL,681,2022,Europa League,1,,,,45',337715,,,,
5,ES1,3302,2022,LaLiga,3,1,,,242',337715,,2,,
6,ES2,3302,2021,LaLiga SmartBank,36,6,,,3.045',337715,,18,,12
7,CDR,3302,2021,Copa del Rey,2,,,,114',337715,,1,,
8,ES1P,3302,2020,Promoción LaLiga,2,,,,180',337715,,,,
9,ES2,3302,2020,LaLiga SmartBank,38,5,,,2.988',337715,,20,2,7
10,CDR,3302,2020,Copa del Rey,3,1,,,147',337715,,2,,
11,SER1,669,2020,Super liga,10,1,,,783',337715,,6,,2
12,ELQ,669,2020,Europa League Qualifying,3,1,,,288',337715,,,,
13,SERP,669,2019,Kup Srbije,3,,,,293',337715,,,,2
14,SER1,669,2019,Super liga,24,7,,,1.639',337715,,12,,13
15,EL,669,2019,Europa League,6,,,,527',337715,,4,,2
16,ELQ,669,2019,Europa League Qualifying,6,1,,,422',337715,,1,,
17,POSB,839,2018,Serie B Play-off,1,,,,72',337715,,,,
18,IT2,839,2018,Serie B,17,2,,,1.253',337715,,3,1,3
19,SCP,124,2018,Betfred Cup,2,1,,,101',337715,,,,
20,SC1,124,2018,Premiership,1,,,,13',337715,,,,
21,EL,124,2018,Europa League,,,,,,337715,,,,
22,ELQ,124,2018,Europa League Qualifying,1,,,,2',337715,,,,
23,SSC,12573,2018,Irn-Bru Cup,1,1,,,45',337715,,,,
24,NL1,132,2017,Eredivisie,12,2,,,621',337715,,5,,3
25,NLBE,8523,2017,Beloften Eredivisie,1,,,,90',337715,,3,,
26,IT1,416,2017,Serie A,3,,,,225',337715,,,,
27,CIT,416,2017,Italy Cup,,,,,,337715,,,,
28,IT1,1025,2016,Serie A,7,2,,,230',337715,,,,1
29,IT1,12,2016,Serie A,,,,,,337715,,,,
30,IT1,12,2015,Serie A,6,,,,187',337715,,2,,
31,ITJ3,11997,2015,Primavera C,9,,,,682',337715,1,12,,5
32,19YL,45505,2015,UEFA Youth League,9,3,,,799',337715,,5,,3
33,CIT,12,2015,Italy Cup,,,,,,337715,,,,
34,CITP,11997,2015,Coppa Primavera,1,,,,90',337715,,2,,
35,ITJE,14893,2014,Primavera Fase Finale,3,1,,,254',337715,,,,
36,ITJ1,14893,2014,Primavera A,24,4,,,2.070',337715,,26,,
37,TDV,14893,2014,Viareggio Cup,4,,,,334',337715,,1,,
38,IT2,3522,2014,Serie B,,,,,,337715,,,,
39,CITP,14893,2014,Coppa Primavera,1,,,,90',337715,,,,
40,IT4A,22258,2013,Serie D - A,1,,,,38',337715,,,,
0,CIT,800,2023,Italy Cup,1,,,,12',649016,,,,
1,IT1,800,2023,Serie A,3,1,,,55',649016,,1,,
2,EL,800,2023,Europa League,2,,,,13',649016,,,,
3,ES1,3302,2022,LaLiga,21,,,,1.272',649016,,7,,2
4,CDR,3302,2022,Copa del Rey,1,,,,36',649016,1,,,
5,FR1,1421,2022,Ligue 1,3,,,,90',649016,,,,
6,FR1,1421,2021,Ligue 1,21,2,,,1.200',649016,,2,,4
7,FRC,1421,2021,Coupe de France,1,,,,90',649016,,,,
8,FR1,1421,2020,Ligue 1,33,4,,,1.234',649016,,4,,1
9,FRC,1421,2020,Coupe de France,1,,,,69',649016,,,,
10,ELQ,1421,2020,Europa League Qualifying,2,1,,,130',649016,,,,
11,FR1,1421,2019,Ligue 1,7,2,,,457',649016,,3,,
12,CN2A,11204,2019,National 2 - Grp. A,2,,,,108',649016,,2,,
0,ES1,3302,2023,LaLiga,10,2,,,722',424784,,4,,
1,ES1,3302,2022,LaLiga,21,4,,,1.480',424784,1,4,,5
2,FR1,244,2022,Ligue 1,7,1,,,290',424784,,3,,1
3,CL,244,2022,Champions League,4,1,,,113',424784,,,,
4,ES1,16795,2021,LaLiga,37,6,,,2.855',424784,,8,,4
5,CDR,16795,2021,Copa del Rey,1,,,,44',424784,,,,
6,ES1,16795,2020,LaLiga,27,6,,,1.668',424784,,5,,1
7,EL,16795,2020,Europa League,8,2,,,352',424784,,2,,
8,CDR,16795,2020,Copa del Rey,2,,,,104',424784,,,,
9,ES2,142,2019,LaLiga SmartBank,38,13,,,3.218',424784,,19,,6
10,CDR,142,2019,Copa del Rey,1,,,,32',424784,,,,
11,ES2,5648,2018,LaLiga 1|2|3,36,6,,,2.294',424784,,6,1,2
12,CDR,5648,2018,Copa del Rey,1,1,,,26',424784,,,,
13,ES3A,7078,2017,2ª B - Grupo I,34,10,,,2.535',424784,,11,,
14,ES2,366,2017,LaLiga 1|2|3,,,,,,424784,,,,
15,ES3D,21550,2016,2ª B - Grupo IV,35,5,,,1.272',424784,,5,1,
0,ES1,3302,2023,LaLiga,24,6,,,1.329',221899,1,5,,
1,CDR,3302,2023,Copa del Rey,2,,,,68',221899,,,,
2,ES1,3302,2022,LaLiga,28,7,,,1.743',221899,,5,,2
3,BRA1,221,2022,Série A,17,1,,,1.152',221899,,5,,2
4,BRC,221,2022,Copa do Brasil,4,,,,203',221899,,,,
5,CS,221,2022,Copa Sudamericana,3,2,,,67',221899,1,1,,
6,BCP1,221,2022,Paulistão A1 - Primeira Fase,6,,,,113',221899,,1,,
7,BRA1,221,2021,Série A,8,1,,,547',221899,,,,
8,CSL,6450,2021,Super League,2,,,,142',221899,,,,
9,CSLR,6450,2020,CSL Relegation Play-Offs,7,1,,,474',221899,,,,
10,CHFA,6450,2020,Chinese FA Cup,,,,,,221899,,,,
11,CSL,6450,2020,Super League,10,2,,,725',221899,,2,,3
12,CSL,6450,2019,Super League,27,3,,,2.011',221899,,7,,2
13,CDR,714,2018,Copa del Rey,4,1,,,326',221899,,1,,
14,ES1,714,2018,LaLiga,20,3,,,1.235',221899,,2,,2
15,ES1,714,2017,LaLiga,36,4,,,2.686',221899,,8,,3
16,CDR,714,2017,Copa del Rey,4,,,,191',221899,,1,,
17,ES1,714,2016,LaLiga,21,1,,,1.427',221899,,6,,6
18,CDR,714,2016,Copa del Rey,1,,,,23',221899,,,,1
19,ES1,1050,2015,LaLiga,26,1,,,1.257',221899,,3,,2
20,EL,1050,2015,Europa League,6,1,,,307',221899,,2,,
21,CDR,1050,2015,Copa del Rey,2,,,,156',221899,,1,,
22,ES1,367,2014,LaLiga,25,3,,,1.793',221899,,7,,1
23,CDR,367,2014,Copa del Rey,1,,,,13',221899,,,,
24,ES1,150,2013,LaLiga,17,3,,,1.022',221899,,1,,1
25,EL,150,2013,Europa League,4,1,,,343',221899,,1,,2
26,CDR,150,2013,Copa del Rey,1,,,,75',221899,,,,
27,CDR,13,2013,Copa del Rey,1,,,,76',221899,,,,
28,CL,13,2013,Champions League,3,,,,94',221899,,1,,
29,ES1,13,2013,LaLiga,5,,,,117',221899,,,,1
30,SUC,13,2013,Supercopa,2,,,,15',221899,,,,
31,ES1,367,2012,LaLiga,28,5,,,2.238',221899,,7,,7
32,CDR,367,2012,Copa del Rey,1,,,,30',221899,,,,
33,ES3A,15080,2011,2ª B - Grupo I,17,2,,,1.152',221899,,4,,
0,ES1,621,2023,LaLiga,29,2,26,15,2.610',262396,,,,
1,CDR,621,2023,Copa del Rey,,,,,,262396,,,,
2,ES1,621,2022,LaLiga,31,2,37,9,2.745',262396,,,,
3,CDR,621,2022,Copa del Rey,,,,,,262396,,,,
4,ES1,621,2021,LaLiga,34,3,31,12,3.060',262396,,,,
5,CDR,621,2021,Copa del Rey,,,,,,262396,,,,
6,SUC,621,2021,Supercopa,2,,3,,180',262396,,,,
7,ES1,621,2020,LaLiga,37,1,40,9,3.330',262396,,,,
8,CDR,621,2020,Copa del Rey,4,,7,,420',262396,,,,
9,SUC,621,2020,Supercopa,2,1,3,,210',262396,,,,
10,CDR,621,2019,Copa del Rey,4,1,3,2,360',262396,,,,
11,ES1,621,2019,LaLiga,34,2,29,13,2.992',262396,1,,,
12,ES1,621,2018,LaLiga,7,2,13,,630',262396,,,,
13,CDR,621,2018,Copa del Rey,4,,3,3,360',262396,,,,
14,ES2P,6688,2017,Ascenso a 2ª,2,,3,1,180',262396,,,,
15,ES3B,6688,2017,2ª B - Grupo II,29,5,18,15,2.610',262396,,,,
16,ES1,621,2017,LaLiga,,,,,,262396,,,,
17,CDR,621,2017,Copa del Rey,,,,,,262396,,,,
18,ES3B,6688,2016,2ª B - Grupo II,29,3,23,13,2.610',262396,,,,
19,ES1,621,2016,LaLiga,,,,,,262396,,,,
20,CDR,621,2016,Copa del Rey,,,,,,262396,,,,
21,ES2,6688,2015,LaLiga2,,,,,,262396,,,,
22,ES3B,6688,2014,2ª B - Grupo II,,,,,,262396,,,,
23,19YL,45511,2014,UEFA Youth League,1,,,1,90',262396,,,,
0,ES1,621,2023,LaLiga,1,,2,,90',625014,,,,
1,CDR,621,2023,Copa del Rey,7,,3,5,660',625014,,,,
2,ES1,621,2022,LaLiga,8,,6,3,674',625014,,,,
3,CDR,621,2022,Copa del Rey,7,1,4,3,660',625014,,,,
4,E3G1,6688,2021,Primera Federación - Gr. I,27,1,33,6,2.430',625014,,,,
5,ES1,621,2021,LaLiga,4,,5,1,360',625014,,,,
6,CDR,621,2021,Copa del Rey,5,,4,2,480',625014,,,,
7,SUC,621,2021,Supercopa,,,,,,625014,,,,
8,E3FA,6688,2020,2ª B - Fase de ascenso,2,1,1,1,162',625014,,,,
9,ES3B,6688,2020,2ª B - Grupo II,12,1,11,4,1.048',625014,,,,
10,E3PL,6665,2019,Seg. B Play-off,1,,1,,90',625014,,,,
11,ES3B,6688,2019,2ª B - Grupo II,,,,,,625014,,,,
0,E3G2,6688,2022,Primera Federación - Gr. II,13,,16,3,1.170',668278,,,,
1,CDR,621,2022,Copa del Rey,,,,,,668278,,,,
2,E4G2,11590,2021,Segunda Federación - Gr. II,31,1,37,11,2.790',668278,,,,
3,CDR,11590,2021,Copa del Rey,1,,2,,90',668278,,,,
0,E3G1,33303,2023,Primera Federación - Gr. I,23,3,37,4,2.070',480958,,,,
